,cashtag,conversation_parent,conversation_replies,created_at,liked_by_self,official_account,sentiment,sentiment score,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_VM,=+num,=-num,num%,=+num%,=-num%,$num,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,num/num/num,only_number,call_+num%,call_-num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,General_Inquirer_pos_ratio,General_Inquirer_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_TFIDF_2-grams,Avg_TFIDF_3-grams,Avg_TFIDF_4-grams,caps_word,hashtags
1164,$SAVE,,,"[9am,3pm)",,,,0.092,twitter,['airlines battle for Cuba routes $AAL $LUV $SAVE $JBLU'],U.S. airlines battle for Cuba routes $AAL $LUV $SAVE $JBLU https://t.co/VCwz6l4v8M,,you airlines battle for Cuba routes $AAL $LUV $SAVE $JBLU _url,you airlin battl for cuba rout $AAL $LUV $SAVE $JBLU _url,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-0.2,0,-0.2,0,0.090909091,0,0,0,0,-0.705971905,0.00325237,-0.27935783,0.090909091,0.454545455,0,0,0,0,0,5.1618734,6.896466818,6.896466818,6.896466818,0,0
1165,$RHT,,,"[3pm,24pm)",,,,-0.591,twitter,['sell $RHT'],"#FastMoneyEspresso
FINAL TRADES:
Pete  Najarian —&gt; sell $RHT
Brian Kelly —&gt; sell $AN
Karen Finerman —&gt; buy $WYNN
Guy Adami —&gt; buy $WFM",,#FastMoneyEspreso FINAL TRADES: Pete Najarian —> sell $RHT Brian Kelly —> sell $AN Karen Finerman —> buy $WYNN Guy Adami —> buy $WFM,#fastmoneyespreso final trades: pete najarian —> sell $RHT brian kelli —> sell $AN karen finerman —> buy $WYNN guy adami —> buy $WFM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,-0.687426476,0.056674279,-0.201439347,0.130434783,0.304347826,0,0,0,0,0,7.116613526,6.896466818,6.896466818,6.896466818,2,1
1166,$SNE,,,"[9am,3pm)",,,,0.273,twitter,['In Play Longs'],In Play Longs: $AU $CHK $CANF $HTS $LEI $NXPI $SA $SNE $STX $TOL,,In Play Longs: $AU $CHK $CANF $HTS $LEI $NXPI $SA $SNE $STX $TOL,In play longs: $AU $CHK $CANF $HTS $LEI $NXPI $SA $SNE $STX $TOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-0.088298388,0,-0.0760501,0,0.153846154,0,0,0,0,0,4.61097949,6.270085334,6.336851031,,0,0
1167,$NFLX,,,"[3pm,24pm)",,,,0.426,twitter,['more positive comments from $MS'],$NFLX more positive comments from $MS https://t.co/hTF8uQP7RL,,$NFLX more positive comments from $MS _url,$NFLX more posit comment from $MS _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.4,0.4,0,0.142857143,0,0.142857143,0,0,0,-0.06200263,0.184693101,-0.176942772,0.142857143,0.428571429,0.625,0.625,0,0.333333333,0,4.532280148,7.112228373,7.184148891,7.184148891,0,0
1168,$GILD,,,"[3pm,24pm)",,,,0.387,twitter,['Drugs and Biotech Getting Perky'],Drugs and Biotech Getting Perky https://t.co/mODxkK063u via @barronsonline $IBB $MRK $GILD $AMGN $GSK,,Drugs and Biotech Getting Perky _url via $IBB $MRK $GILD $AMGN $GSK,drug and biotech get perki _url via $IBB $MRK $GILD $AMGN $GSK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-0.106774618,0.120476092,-0.163794893,0.166666667,0.25,0,0,0,0,0,5.159787857,7.232936305,7.589613999,7.589613999,0,0
1169,$GOOG,,,"[3pm,24pm)",,,,-0.265,twitter,"['wants to ta', 'CEO says taxes may make co leave']",Israel wants to tax $GOOG and $FCBK more and $CHKP CEO says taxes may make co leave https://t.co/U7nhwXAFhy + https://t.co/T4obqculvu,,Israel wants to tax $GOOG and $FCBK more and $CHKP CEO says taxes may make co leave _url + _url,israel want to tax $GOOG and $FCBK more and $CHKP ceo say tax may make co leav _url + _url,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.2,0,-0.2,0,0.05,0,0,0,0,-1.068092174,0.134869559,-0.311743132,0.15,0.6,0.25,0.25,0,0.1,0,5.691524581,6.944249198,7.184148891,7.184148891,1,0
1170,$SDRL,,,"[9am,3pm)",,,,0.488,twitter,['long'],long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL  Autocharts @ https://t.co/nxLx1ES7nY,,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL Autocharts @ _url,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL autochart @ _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,-0.035983669,0.007265933,-0.043249602,0.076923077,0.076923077,0,0,0,0,0,4.198084803,6.673323267,6.673323267,,0,0
1171,$GOOGL,,,"[3pm,24pm)",,,,0.396,twitter,"['calls for nice gains', 'Still holding', 'Week made in a morning']",Followed the levels I shared with you on $NFLX $GOOGL $TSLA calls for nice gains. Still holding $FB 110 calls. Week made in a morning.,,Followed the levels I shared with you on $NFLX $GOOGL $TSLA calls for nice gains Still holding $FB 110 calls Week made in a morning .,follow the level I share with you on $NFLX $GOOGL $TSLA call for nice gain still hold $FB 110 call week made in a morn .,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1.2,0.6,0,0.115384615,0,0.076923077,0,0,0,-0.548474154,0.087952391,-0.178188361,0.192307692,0.653846154,0.875,0.875,-0.25,0.272727273,0.181818182,4.928295112,6.794865586,6.896466818,6.896466818,0,0
1172,$ENDP,,,"[3pm,24pm)",,,,0.311,twitter,['Top holdings'],Top holdings:  $AGN $ENDP $LH $PCRX $NBIX https://t.co/f0WGRAxPpU,,Top holdings: $AGN $ENDP $LH $PCRX $NBIX _url,top holdings: $AGN $ENDP $LH $PCRX $NBIX _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.4,0.4,0,0.125,0,0.125,0,0,0,0.025396166,0.025396166,0,0.125,0,0,0,0,0,0,4.535285107,6.896466818,6.896466818,,0,0
1173,$TSLA,,,"[3pm,24pm)",,,,-0.374,twitter,['getting out of his'],@craigfalwell #TomSosnoff getting out of his $TSLA https://t.co/WYKxocmxGn,,#TomSosnof getting out of his $TSLA _url,#tomsosnof get out of hi $TSLA _url,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.146287454,0,-0.073282126,0,0.571428571,0.125,0.125,0.125,1,0,4.191615482,7.17505698,7.589613999,7.589613999,0,1
1174,$AAPL,,,"[9am,3pm)",,,,0.093,twitter,['near a buy point last week'],"Facebook, near a buy point last week, faces a different technical test today https://t.co/c72LLMpiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuY",,Facebok near a buy point last week faces a different technical test today _url $FB $AAPL $NFLX _url,facebok near a buy point last week face a differ technic test today _url $FB $AAPL $NFLX _url,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-0.776209259,0.023596983,-0.201439347,0.111111111,0.611111111,0.75,0.625,-0.5,0.555555556,0.222222222,5.365826151,6.734960986,7.184148891,7.184148891,0,0
1175,$LUV,,,"[9am,3pm)",,,,-0.086,twitter,['start strong finish weak'],"Schizo stocks start strong finish weak - $FB $SEDG $LUV - See the video here
Never finishing weak, our Disclaimer
https://t.co/lnbwUl3rK8",,Schizo stocks start strong finish weak - $FB $SEDG $LUV - See the video here Never finishing weak our Disclaimer _url,schizo stock start strong finish weak - $FB $SEDG $LUV - see the video here never finish weak our disclaim _url,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.4,0.4,-0.4,0.047619048,0.095238095,0.047619048,0.095238095,0,0,-0.718842987,0.058750259,-0.230226282,0.285714286,0.476190476,-0.25,0.5,-0.375,0.1,0.2,5.609045948,6.896466818,6.896466818,6.896466818,0,0
1176,$NFLX,,,"[0am,9am)",,,,0.364,twitter,['Services like $NFLX and #Hulu are growing much faster than cable'],Services like $NFLX and #Hulu are growing much faster than cable https://t.co/HLeQh0AMCs,,Services like $NFLX and #Hulu are growing much faster than cable _url,servic like $NFLX and #hulu are grow much faster than cabl _url,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.4,0,0.166666667,0,0.166666667,0,0,0,-0.619126704,0.015569857,-0.098193897,0.083333333,0.666666667,0.125,0.125,0,0.166666667,0,5.142426526,7.454458963,7.589613999,7.589613999,0,1
1177,$AAPL,,,"[9am,3pm)",,,,0.622,twitter,['Goldman Sachs reiterates conviction buy on'],$AAPL Goldman Sachs reiterates conviction buy on Apple with a $155 PT $SPY $DJIA $GS https://t.co/h5hmXSITwM,,$AAPL Goldman Sachs reiterates conviction buy on Apple with a $155 PT $SPY $DJIA $GS _url,$AAPL goldman sach reiter convict buy on appl with a $155 PT $SPY $DJIA $GS _url,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-0.531727908,0.048231956,-0.201439347,0.125,0.5,-0.625,0,-0.625,0,0.166666667,4.969136298,6.781569733,6.896466818,6.896466818,1,0
1178,$AAPL,,,"[3pm,24pm)",,,,-0.13,twitter,['$FB is taking the shine off $AAPL and $GOOG'],"$FB is taking the shine off $AAPL and $GOOG. As for $TWTR, no words.",,$FB is taking the shine off $AAPL and $GOOG As for $TWTR no words .,$FB is take the shine off $AAPL and $GOOG As for $TWTR no word .,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-0.2,0,-0.2,0,0.066666667,0.066666667,0,0,0,-0.309459553,0.129195211,-0.09016677,0.133333333,0.666666667,0.375,0.25,0,0.5,0,4.45121639,6.871673091,6.896466818,6.896466818,0,0
1179,$FB,,,"[9am,3pm)",,,,-0.524,twitter,['Locked in some $FB puts for nice gain'],Locked in some $FB puts for nice gain,,Locked in some $FB puts for nice gain,lock in some $FB put for nice gain,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6,0,0.25,0,0.25,0,0,0,-0.14026711,0.087537195,-0.144972666,0.25,0.625,0.875,0.875,0,0.25,0,4.808086735,7.253796829,7.589613999,7.589613999,0,0
1180,$MS,,,"[3pm,24pm)",,,,0.085,twitter,['$NFLX more positive comments from $MS'],$NFLX more positive comments from $MS https://t.co/hTF8uQP7RL,,$NFLX more positive comments from $MS _url,$NFLX more posit comment from $MS _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.4,0.4,0,0.142857143,0,0.142857143,0,0,0,-0.06200263,0.184693101,-0.176942772,0.142857143,0.428571429,0.625,0.625,0,0.333333333,0,4.532280148,7.112228373,7.184148891,7.184148891,0,0
1181,$FB,,,"[3pm,24pm)",,,,0.334,twitter,['starting to show some relative strength'],$FB (110.20) is starting to show some relative strength and signs of potential B/O on the daily.,,$FB (10.20) is starting to show some relative strength and signs of potential B/O on the daily .,$FB (10.20) is start to show some rel strength and sign of potenti b/o on the daili .,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.055555556,0,0,0,0,0,-0.746176735,0.037298457,-0.375268148,0.222222222,0.611111111,0,0.375,-0.25,0.25,0.25,4.667404307,7.190799491,7.589613999,7.589613999,0,0
1182,$TSLA,,,"[9am,3pm)",,,,0.52,twitter,['Baird Upgrades Tesla Motors $TSLA to Outperform'],Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,,Baird Upgrades Tesla Motors $TSLA to Outperform _url,baird upgrad tesla motor $TSLA to outperform _url,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.125,0,0,0,-0.117292921,0.024565774,-0.087537195,0.125,0.25,-0.125,0,-0.125,0,0.25,5.309376822,7.358564939,7.589613999,7.589613999,0,0
1183,$FB,,,"[3pm,24pm)",,,,-0.258,twitter,"['my 18 year old and 14 year old are never on $FB ', 'Their mom and grandmas are though']",@BolshieBear the media run by the biggest tax evader of them all! Now married to a bleeding heart leftie. Can't make this shit up,,the media run by the biggest tax evader of them all! Now married to a bleeding heart leftie can not make this shit up,the medium run by the biggest tax evad of them all! now marri to a bleed heart lefti can not make thi shit up,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8,0,-0.8,0,0.041666667,0,0.083333333,0,0,-1.228842295,0.024565774,-0.152861394,0.125,0.791666667,-0.875,0.125,-0.625,0.090909091,0.272727273,5.470175259,7.438404521,7.589613999,7.589613999,0,0
1184,$MU,,,"[3pm,24pm)",,,,0.454,twitter,['Sector Stocks Leading Today'],Sector Stocks Leading Today: $DVN $APC $FTI $CPGX $CNX $HAR $WRK $LM $LNC $THC $MNK $DGX $MU $SYMC $AVGO $EXPE $DHI https://t.co/0SsgWYkl8p,,Sector Stocks Leading Today: $DVN $APC $FTI $CPGX $CNX $HAR $WRK $LM $LNC $THC $MNK $DGX $MU $SYMC $AVGO $EXPE $DHI _url,sector stock lead today: $DVN $APC $FTI $CPGX $CNX $HAR $WRK $LM $LNC $THC $MNK $DGX $MU $SYMC $AVGO $EXPE $DHI _url,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0.045454545,0,0,0,-0.164902083,0.024565774,-0.127396028,0.045454545,0.090909091,0,0,0,0,0,4.186373386,5.87880981,5.980176087,5.980176087,0,0
1185,$AAPL,,,"[9am,3pm)",,,,-0.308,twitter,['may not be as secure'],iPhone 6 may not be as secure as Apple thought.. $AAPL https://t.co/3YxdrAJcGS,,iPhone 6 may not be as secure as Apple thought $AAPL _url,iphon 6 may not be a secur a appl thought $AAPL _url,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.083333333,0,0.083333333,0,0,0,-0.562106429,0.048231956,-0.133900768,0.166666667,0.75,-0.75,0.125,-0.625,0.166666667,0.5,5.439343387,7.323181191,7.502970601,7.589613999,0,0
1186,$COST,,,"[3pm,24pm)",,,,-0.14,twitter,['less than stellar day but it held the 50 day moving average'],$COST Costco less than stellar day but it held the 50 day moving average,,$COST Costco less than stellar day but it held the 50 day moving average,$COST costco le than stellar day but it held the 50 day move averag,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.071428571,0,0,0,-0.144142274,0.111618573,-0.098193897,0.285714286,0.642857143,-0.375,0.125,-0.5,0.142857143,0.142857143,5.696817146,7.172134463,7.508520977,7.54456232,0,0
1187,$GILD,,,"[0am,9am)",,,,0.534,twitter,['Cures 96% of Hard-to-Treat'],8 Weeks of Harvoni + Vedroprevir Cures 96% of Hard-to-Treat #Hepatitis C https://t.co/OwCAu5rfSt #LiverMeeting $GILD #Liver15,,8 Weeks of Harvoni + Vedroprevir Cures 96% of Hard-to-Treat #Hepatitis C _url #LiverMeting $GILD #Liver15,8 week of harvoni + vedroprevir cure 96% of hard-to-treat #hepat C _url #livermet $GILD #liver15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.221299564,0.134869559,-0.223306346,0.125,0.375,0,0,0,0,0,5.808591762,7.512597646,7.589613999,7.589613999,0,3
1188,$MSFT,,,"[9am,3pm)",,,,0.23,twitter,"['Long', 'buying point']","Long $TQQQ at 104.15 with stop/loss below 1.5% of buying point. 

#STUDY #QQQ $TSLA $NFLX $SPY $AAPL $FB $AMZN #GOOGL $MSFT",,Long $TQQQ at 104.15 with stop/los below 1.5% of buying point #STUDY #Q $TSLA $NFLX $SPY $AAPL $FB $AMZN #GOGL $MSFT,long $TQQQ at 104.15 with stop/lo below 1.5% of buy point #studi #Q $TSLA $NFLX $SPY $AAPL $FB $AMZN #gogl $MSFT,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,-0.422392914,0.095287523,-0.123244066,0.142857143,0.333333333,0,0,0,0,0,4.657086701,6.471732875,6.49100171,6.49100171,2,3
1189,$GOOGL,,,"[3pm,24pm)",,,,0,twitter,[''],"@Fitbit outperforms after CNBC column highlights Google data, provides favorable Citron quote $FIT $GOOG $GOOGL https://t.co/MEgXyiBDzm",,outperforms after CNBC column highlights Google data provides favorable Citron quote $FIT $GOOG $GOOGL _url,outperform after cnbc column highlight googl data provid favor citron quot $FIT $GOOG $GOOGL _url,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.133333333,0,0,0,-1.191197841,0,-0.733444052,0,0.533333333,0.875,0.75,0,0.25,0,6.175082202,6.896466818,6.896466818,6.896466818,1,0
1190,$ZNGA,,,"[3pm,24pm)",,,,0.087,twitter,['Today I bought more'],Today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA https://t.co/Vt6T5Zp2is,,Today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA _url,today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA _url,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,-0.122482873,0.004082762,-0.065393398,0.083333333,0.25,0.125,0.125,0,0.333333333,0,3.815806033,6.288956443,6.49100171,6.49100171,0,0
1191,$LYB,,,"[9am,3pm)",,,,-0.351,twitter,['Insiders Are Selling'],Insiders Are Selling Facebook and Ford Motor $CBPO $F $FIT $FB $HPCQ $PRAH $NUAN $LYB https://t.co/15XRPpYNFz,,Insiders Are Selling Facebok and Ford Motor $CBPO $F $FIT $FB $HPCQ $PRAH $NUAN $LYB _url,insid are sell facebok and ford motor $CBPO $F $FIT $FB $HPCQ $PRAH $NUAN $LYB _url,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,-0.274929071,0.015569857,-0.178880354,0.0625,0.25,0.125,0.125,0,0.2,0,4.712005645,6.25985153,6.336851031,6.336851031,0,0
1192,$ADBE,,,"[0am,9am)",,,,0.342,twitter,['up to $95 after market!'],$ADBE up to $95 after market! My members were in! Can't wait till tomorrow morning going to be a… https://t.co/AW9Q2coKpF,,$ADBE up to $95 after market! My members were in! can not wait till tomorrow morning going to be a… _url,$ADBE up to $95 after market! My member were in! can not wait till tomorrow morn go to be a… _url,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.445021106,0.070375753,-0.128503218,0.238095238,0.476190476,-0.375,0.125,-0.625,0.2,0.1,4.826121302,7.139527132,7.520950731,7.589613999,0,0
1193,$AAPL,,,"[3pm,24pm)",,,,0.15,twitter,"[""Report: Apple signs up for Google's cloud""]","Report: Apple signs up for Google's cloud, uses much less of Amazon's $AAPL $GOOG $GOOGL $AMZN $DROPB https://t.co/zN3KDGYvGT",,Report: Apple signs up for Gogle's cloud uses much less of Amazon's $AAPL $GOOG $GOOGL $AMZN $DROPB _url,report: appl sign up for gogle' cloud us much le of amazon' $AAPL $GOOG $GOOGL $AMZN $DROPB _url,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.055555556,0,0,-0.139367518,0.248079718,-0.075358107,0.111111111,0.444444444,-0.375,0.125,-0.5,0.142857143,0.142857143,4.94732902,6.600367539,6.673323267,6.673323267,0,0
1194,$F,,,"[3pm,24pm)",,,,-0.464,twitter,['Short Setups Looking Nice....Really Nice'],Short Setups Looking Nice....Really Nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI https://t.co/G9DxoE5dzj,,Short Setups Looking Nice Realy Nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI _url,short setup look nice reali nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI _url,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1.2,0.6,0,0.090909091,0,0.090909091,0,0,0,0.00650474,0.087537195,-0.090443568,0.090909091,0.181818182,0.125,0.125,0,0.2,0,5.127917198,6.085536602,6.085536602,6.085536602,0,0
1195,$STX,,,"[3pm,24pm)",,,,0.513,twitter,['Notable gainers among liquid option names this morning'],"Notable gainers among liquid option names this morning include $STX (+7.0%), $NEM (+4.6%), $WDC (+4.2%), $X (+4.1%), and $GME (+3.4%),",,"Notable gainers among liquid option names this morning include $STX (+7.0%) $NEM (+4.6%) $WDC (+4.2%) $X (+4.1%) and $GME 4 %),","notabl gainer among liquid option name thi morn includ $STX (+7.0%) $NEM (+4.6%) $WDC (+4.2%) $X (+4.1%) and $GME 4 %),",0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-0.319216663,0.070375753,-0.162826102,0.142857143,0.285714286,-0.25,0.375,-0.375,0.142857143,0.285714286,5.585901988,6.692846656,6.896466818,6.896466818,0,0
1196,$MAR,,,"[3pm,24pm)",,,,0.456,twitter,['tremendous opportunity awaits'],$MAR Marriott in #Cuba: tremendous opportunity awaits https://t.co/LNyBDaC9wr https://t.co/a82rul2D5D,,$MAR Mariot in #Cuba: tremendous opportunity awaits _url _url,$MAR mariot in #cuba: tremend opportun await _url _url,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.4,-0.2,0.111111111,0.111111111,0,0,0,0,0.281364611,0.151339008,-0.012248287,0.333333333,0.111111111,0.5,0.5,0,0.5,0,5.642810506,6.765431287,7.184148891,7.184148891,0,1
1197,$MU,,,"[3pm,24pm)",,,,-0.404,twitter,['$MU may go down 6% if the bear pattern is confirmed'],RT @RiriDaimondis: nao preciso de escola meu amor eu tenho beleza,,nao preciso de escola meu amor eu tenho beleza,nao preciso de escola meu amor eu tenho beleza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029963324,0.064424607,-0.144695869,0.222222222,0.111111111,0,0,0,0,0,7.450418114,7.589613999,7.589613999,7.589613999,0,0
1198,$NFLX,,,"[3pm,24pm)",,,,0.396,twitter,"['calls for nice gains', 'Still holding', 'Week made in a morning']",Followed the levels I shared with you on $NFLX $GOOGL $TSLA calls for nice gains. Still holding $FB 110 calls. Week made in a morning.,,Followed the levels I shared with you on $NFLX $GOOGL $TSLA calls for nice gains Still holding $FB 110 calls Week made in a morning .,follow the level I share with you on $NFLX $GOOGL $TSLA call for nice gain still hold $FB 110 call week made in a morn .,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1.2,0.6,0,0.115384615,0,0.076923077,0,0,0,-0.548474154,0.087952391,-0.178188361,0.192307692,0.653846154,0.875,0.875,-0.25,0.272727273,0.181818182,4.928295112,6.794865586,6.896466818,6.896466818,0,0
1199,$AAPL,,,"[9am,3pm)",,,,0.218,twitter,"['getting very close to 200 MA of 110.87, hasnâ€™t closed above 200 MA since July 31, 2015. If / when it does, will be significant.']","$AAPL getting very close to 200 MA of 110.87, hasn’t closed above 200 MA since July 31, 2015. If / when it does, will be significant.",,$AAPL getting very close to 200 MA of 10.87 has not closed above 200 MA since July 31 2015 If / when it does will be significant .,$AAPL get veri close to 200 MA of 10.87 ha not close abov 200 MA sinc juli 31 2015 If / when it doe will be signific .,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2,0.2,0,0.035714286,0,0.035714286,0,0,0,-1.54785136,0,-0.167531659,0,0.928571429,2,0.875,-0.625,0.5,0.083333333,5.140077123,7.401007739,7.589613999,7.589613999,2,0
1200,$TSLA,,,"[3pm,24pm)",,,,0.394,twitter,"['addding tsla ss , added small vrx long $TSLA $VRX']","addding tsla ss , added small vrx long $TSLA $VRX",,adding tsla screnshot added small vrx long $TSLA $VRX,ad tsla screnshot ad small vrx long $TSLA $VRX,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.022282195,0.036191267,-0.0435264,0.222222222,0.222222222,-0.375,0,-0.375,0,0.25,6.109793667,7.589613999,7.589613999,7.589613999,0,0
1201,$FB,,,"[3pm,24pm)",,,,0.318,twitter,['What a nice reversal.'],Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.,,Thank you $GOOG (Gogle Alphabet) and $FB (Facebok) stocks! What a nice reversal .,thank you $GOOG (gogl alphabet) and $FB (facebok) stocks! what a nice revers .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0.6,0,0.142857143,0,0.142857143,0,0,0,-0.081724448,0.087537195,-0.090997163,0.214285714,0.285714286,0.875,0.875,0,0.5,0,5.142725387,7.152184216,7.184148891,7.184148891,0,0
