,index,cashtag,conversation_parent,conversation_replies,created_at,liked_by_self,official_account,sentiment,sentiment score,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_VM,+num,-num,num%,+num%,-num%,$num,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,num/num/num,only_number,call_+num%,call_-num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,General_Inquirer_pos_ratio,General_Inquirer_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_rf_1-grams,Avg_TFIDF_2-grams,Avg_rf_2-grams,Avg_TFIDF_3-grams,Avg_rf_3-grams,Avg_TFIDF_4-grams,Avg_rf_4-grams,W2V_50_Means,GloVe40_Means
1071,152,$STX,,,"[9am,3pm)",,,,0.648,twitter,"['Love it', '#bullish']",$STX Love it. #bullish,,$STX Love it #bulish,$STX love it #bulish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6000000000000001,0.6000000000000001,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.04304200401356295,0.10151546605771222,-0.05847346204414927,0.25,0.25,0.5,0.5,0.5,1.0,0.0,4.94548048369838,1.3161156822724294,7.184148890937483,1.0986122886681098,,,,,26,3
1072,153,$GDX,,,"[3pm,24pm)",,,,0.408,twitter,['Most bullish stocks on Twitter during this dip'],Most bullish stocks on Twitter during this dip. $YHOO $GDX $GOOGL $STZ $GOLD $EW $VZ $CELG $SBUX $SCTY more: https://t.co/iuZJelfwt3,,Most bullish stocks on Twitter during this dip $YHOO $GDX $GOOGL $STZ $GOLD $EW $VZ $CELG $SBUX $SCTY more: _url,most bullish stock on twitter dure thi dip $YHOO $GDX $GOOGL $STZ $GOLD $EW $VZ $CELG $SBUX $SCTY more: _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,-0.1500934191405442,0.11189537056259069,-0.11466334509722509,0.1,0.25,0.5,0.5,0.0,0.2,0.0,4.475349083557547,1.9291741186373426,6.528073138973777,1.9082004198779832,6.673323267171493,1.791759469228055,6.673323267171492,1.7917594692280547,4,11
1073,154,$FB,,,"[9am,3pm)",,,,0.326,twitter,['Mark Zuckerberg is doing an amazing job'],"$FB revenue 
Mark Zuckerberg is doing an amazing job.
عوائد فيسبوك التاريخية والمتوقعة حتى ٢٠١٩م. https://t.co/y4cKBqs3zx",,$FB revenue Mark Zuckerberg is doing an amazing job عوائد فيسبوك التاريخية والمتوقعة حتى ٢٠١٩م _url,$FB revenu mark zuckerberg is do an amaz job عوائد فيسبوك التاريخية والمتوقعة حتى ٢٠١٩م _url,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.8,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,-0.8295619680298943,0.23797661061518238,-0.7334440523147188,0.0625,0.4375,0.375,0.25,0.0,0.3333333333333333,0.0,6.272773751013034,1.3810280625667501,7.58961399904565,1.0986122886681096,7.58961399904565,1.0986122886681096,7.58961399904565,1.0986122886681096,6,16
1074,155,$YHOO,,,"[3pm,24pm)",,,,0.318,twitter,['peaks above HOD'],$YHOO peaks above HOD...what will the buy out look like????,,$YHOO peaks above HOD hat will the buy out look like ????,$YHOO peak abov hod hat will the buy out look like ????,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0.3999999999999999,0.3999999999999999,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,-0.31201992941665013,0.12047609161995698,-0.2014393467580099,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5.008620469144193,1.440681683123262,7.397700560368928,1.1756286420636592,7.589613999045648,1.0986122886681098,7.589613999045647,1.0986122886681098,23,33
1075,156,$WBAI,,,"[3pm,24pm)",,,,-0.43799999999999994,twitter,['Biggest Market Losers'],2⃣0⃣Biggest Market Losers $VRX $CSTM $ZYNE $ENDP $ARLZ $PTX $BLCM $NVIV $SGY $LABU $WBAI $SID $CJES $MNK $ASPS $HZNP https://t.co/ekwqzpzxmJ,,2⃣0⃣Bigest Market Losers $VRX $CSTM $ZYNE $ENDP $ARLZ $PTX $BLCM $NVIV $SGY $LABU $WBAI $SID $CJES $MNK $ASPS $HZNP _url,2⃣0⃣bigest market loser $VRX $CSTM $ZYNE $ENDP $ARLZ $PTX $BLCM $NVIV $SGY $LABU $WBAI $SID $CJES $MNK $ASPS $HZNP _url,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-0.2676631374991352,0.0,-0.2523700781952808,0.0,0.1,-0.375,0.0,-0.375,0.0,0.5,4.508290961802517,2.7714872800326615,6.085536602269374,2.302585092994046,6.085536602269373,2.302585092994046,6.085536602269373,2.302585092994046,47,34
1076,157,$EGO,,,"[3pm,24pm)",,,,0.348,twitter,['Highest call to put ratio'],Highest call to put ratio $EEV $MHLD $CLD $YGE $GALE $CERS $STLD $LXK $QLIK $GRA $SAND $DISCA $VNQ $EGO $INVA $CFG https://t.co/PrWI3Pm5bm,,Highest call to put ratio $EEV $MHLD $CLD $YGE $GALE $CERS $STLD $LXK $QLIK $GRA $SAND $DISCA $VNQ $EGO $INVA $CFG _url,highest call to put ratio $EEV $MHLD $CLD $YGE $GALE $CERS $STLD $LXK $QLIK $GRA $SAND $DISCA $VNQ $EGO $INVA $CFG _url,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2940280949415268,0.0,-0.11120337692893234,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,4.482798998931999,1.9518324948160288,6.158690927662915,2.23735871642865,6.203319637925757,2.1972245773362196,6.203319637925756,2.1972245773362196,8,0
1077,158,$ATVI,,,"[9am,3pm)",,,,0.32299999999999995,twitter,['ooks pretty bullish for now'],"$ATVI ooks pretty bullish for now. from a short-term perspective, it's got a good chance of maybe sliding back to 33.70 #stocks #investing",,$ATVI looks pretty bullish for now from a short-term perspective it is got a good chance of maybe sliding back to 33.70 #stocks #investing,$ATVI look pretti bullish for now from a short-term perspect it is got a good chanc of mayb slide back to 33.70 #stock #invest,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.2,0.6000000000000001,0.0,0.125,0.0,0.125,0.0,0.0,0.0,-0.38322607432011735,0.05335270915507562,-0.0954259220815169,0.125,0.625,2.75,0.75,0.0,0.46153846153846156,0.0,4.758145250146344,1.438276968329053,7.252334756270972,1.201926843433098,7.589613999045647,1.0986122886681098,7.589613999045648,1.0986122886681096,23,16
1078,159,$CSCO,,,"[3pm,24pm)",,,,0.579,twitter,"['looks really interesting on drop', 'grabbed some options and stock', 'enough tme before earnings to grow the stock', 'growth all sectors']","$CSCO looks really interesting on drop, grabbed some options and stock, enough tme before earnings to grow the stock, growth all sectors",,$CSCO looks really interesting on drop grabbed some options and stock enough tme before earnings to grow the stock growth all sectors,$CSCO look realli interest on drop grab some option and stock enough tme befor earn to grow the stock growth all sector,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5999999999999999,0.3999999999999999,-0.19999999999999996,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,-0.9543284201785358,0.015569856757317702,-0.15770534911078826,0.13636363636363635,0.7272727272727273,1.0,0.625,-0.25,0.3076923076923077,0.07692307692307693,5.5009573528761715,1.399922869505426,7.459479514773427,1.1326485216961792,7.589613999045646,1.09861228866811,7.589613999045647,1.09861228866811,6,4
1079,160,$AMZN,,,"[9am,3pm)",,,,0.6779999999999999,twitter,"['looking sexy this morning', 'break on volume']",$AMZN looking sexy this morning...$600 break on volume and it's gone.,,$AMZN looking sexy this morning 60 break on volume and it is gone .,$AMZN look sexi thi morn 60 break on volum and it is gone .,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6000000000000001,0.6000000000000001,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,-0.1640716905404478,0.11203376928932252,-0.10663621894678577,0.2857142857142857,0.6428571428571429,0.125,0.125,0.0,0.16666666666666666,0.0,4.618474966640968,1.5322116301074828,6.886230287300327,1.3004834582153386,7.467545966971414,1.1756286420636592,7.589613999045648,1.0986122886681098,23,9
1080,161,$WFM,,,"[3pm,24pm)",,,,-0.076,twitter,['Whole Foods shareholders vote down activist initiatives'],Whole Foods shareholders vote down activist initiatives: https://t.co/652hqv0zAS $WFM,,Whole Foods shareholders vote down activist initiatives: _url $WFM,whole food sharehold vote down activist initiatives: _url $WFM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1801259428413261,0.024565773994879248,-0.14012871081586054,0.1111111111111111,0.4444444444444444,0.0,0.125,-0.125,0.16666666666666666,0.16666666666666666,6.145727256292533,1.2530688394117355,7.490592973251369,1.0986122886681098,7.589613999045647,1.0986122886681098,7.589613999045648,1.0986122886681098,35,38
1081,162,$AXP,,,"[3pm,24pm)",,,,0.087,twitter,['Today I bought more'],Today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA https://t.co/Vt6T5Zp2is,,Today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA _url,today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA _url,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12248287315756712,0.004082762438585519,-0.06539339838073488,0.08333333333333333,0.25,0.125,0.125,0.0,0.3333333333333333,0.0,3.815806033285467,1.7341944290863154,6.2889564425207665,2.096571856969666,6.491001710377538,1.9459101490553132,6.491001710377538,1.9459101490553132,47,21
1082,163,$BBY,,,"[3pm,24pm)",,,,-0.46399999999999997,twitter,['Short Setups Looking Nice....Really Nice'],Short Setups Looking Nice....Really Nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI https://t.co/G9DxoE5dzj,,Short Setups Looking Nice Realy Nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI _url,short setup look nice reali nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI _url,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1.2000000000000002,0.6000000000000001,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.00650474015638991,0.08753719465780896,-0.09044356791917518,0.09090909090909091,0.18181818181818182,0.125,0.125,0.0,0.2,0.0,5.12791719789763,1.9302521936320698,6.085536602269372,2.3025850929940463,6.085536602269373,2.302585092994046,6.085536602269373,2.302585092994046,20,2
1083,164,$SBUX,,,"[3pm,24pm)",,,,0.377,twitter,['still long term fan!'],@GerberKawasaki stock hasn't moved much since first few weeks after split but still long term fan! $sbux,,stock has not moved much since 1st few weeks after split but still long term fan! $sbux,stock ha not move much sinc 1st few week after split but still long term fan! $sbux,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,-0.7543422600512085,0.008096325513805125,-0.12850321777039664,0.11764705882352941,0.7647058823529411,-0.375,0.25,-0.625,0.18181818181818182,0.18181818181818182,5.0618630860951885,1.3666737074618354,7.259785948618031,1.1982187978341143,7.58961399904565,1.0986122886681096,7.58961399904565,1.0986122886681096,23,38
1084,165,$GOOG,,,"[3pm,24pm)",,,,0.318,twitter,['What a nice reversal.'],Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.,,Thank you $GOOG (Gogle Alphabet) and $FB (Facebok) stocks! What a nice reversal .,thank you $GOOG (gogl alphabet) and $FB (facebok) stocks! what a nice revers .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1.0,0.6000000000000001,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,-0.08172444813507773,0.08753719465780896,-0.09099716282610204,0.21428571428571427,0.2857142857142857,0.875,0.875,0.0,0.5,0.0,5.142725386573064,1.6426851371660933,7.152184216220618,1.3862943611198906,7.184148890937483,1.3862943611198906,7.184148890937484,1.3862943611198906,23,39
1085,166,$TRIP,,,"[3pm,24pm)",,,,0.47,twitter,['TripAdvisor jumps on M&A rumors'],TripAdvisor jumps on M&amp;A rumors https://t.co/O4lwCDXMbr $TRIP,,TripAdvisor jumps on M&A rumors _url $TRIP,tripadvisor jump on m&a rumor _url $TRIP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,-0.274513874472355,0.0,-0.1996401633104976,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,5.2571984069711135,1.4254576025083074,7.589613999045648,1.1945063128187035,7.589613999045649,1.156148703158466,7.589613999045648,1.0986122886681098,23,33
1086,167,$CTRP,,,"[9am,3pm)",,,,0.44799999999999995,twitter,"['Breakout Should be Confirmed', 'Upturn']",$CTRP https://t.co/MvviVQUIx0 $46 Breakout Should be Confirmed with Wm%R Stochastic Upturn https://t.co/tnU9yRsbNU https://t.co/pS7y56bhET,,$CTRP _url $46 Breakout Should be Confirmed with Wm%R Stochastic Upturn _url _url,$CTRP _url $46 breakout should be confirm with wm%r stochast upturn _url _url,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10705141512698124,0.08061725832122346,-0.12407445851498178,0.15384615384615385,0.23076923076923078,0.125,0.125,0.0,0.25,0.0,5.7127375685878325,1.8478102076606855,7.078114468103598,1.2100624442176287,7.589613999045649,1.0986122886681096,7.589613999045648,1.0986122886681098,49,21
1087,168,$AAPL,,,"[3pm,24pm)",,,,0.376,twitter,['Best performers'],Dow worst performers Chevron -0.47 and Nike -0.52 Best performers IBM +1.33 and Apple +1.48 $AAPL $NKE $IBM #stocks #investing,,Dow worst performers Chevron -0.47 and Nike -0.52 Best performers IBM +1.33 and Apple +1.48 $AAPL $NKE $IBM #stocks #investing,dow worst perform chevron -0.47 and nike -0.52 best perform ibm +1.33 and appl +1.48 $AAPL $NKE $IBM #stock #invest,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1.1102230246251565e-16,0.6000000000000001,-0.6,0.05,0.05,0.05,0.05,0.0,0.0,-0.25243927755864737,0.11798491453878612,-0.297211265656356,0.3,0.3,-0.375,0.25,-0.625,0.14285714285714285,0.14285714285714285,6.7448308795276,1.7909364656014592,6.840505239692161,1.3862943611198906,6.8964668184857025,1.3862943611198906,6.8964668184857025,1.3862943611198906,7,39
1088,169,$VALE,,,"[0am,9am)",,,,-0.406,twitter,['very tight on the avail stock for shorting'],"$TSLA borrow still -7.5% which means very tight on the avail stock for shorting....  $VALE meanwhile easing up to ""only -8%",,$TSLA borrow still -7.5% which means very tight on the avail stock for shorting $VALE meanwhile easing up to only 8 %,$TSLA borrow still -7.5% which mean veri tight on the avail stock for short $VALE meanwhil eas up to onli 8 %,0,0,2,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,-1.162134108366204,0.012109888589024953,-0.2630267801536227,0.09090909090909091,0.7272727272727273,-0.875,0.0,-0.625,0.0,0.2727272727272727,5.121700760988974,1.4626525624190598,6.935152538821024,1.391895121037996,7.1841488909374815,1.3862943611198906,7.1841488909374815,1.3862943611198906,6,4
1089,170,$WFM,,,"[9am,3pm)",,,,0.415,twitter,['get into $WFM and $MJN'],@cek_cpa @ryanwallace198 @financialbuzz Guys - get into $WFM and $MJN.,,Guys - get into $WFM and MJN .,guy - get into $WFM and mjn .,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19680298941249796,0.015569856757317702,-0.07660369524600386,0.125,0.625,0.0,0.0,0.0,0.0,0.0,5.569967673179919,1.244770193100674,7.488247722018607,1.170532806781055,7.589613999045649,1.0986122886681098,7.589613999045648,1.0986122886681098,47,39
1090,171,$HOT,,,"[3pm,24pm)",,,,0.419,twitter,['working on Cuba deals'],$T $HOT $MAR working on Cuba deals ahead of Obama visit https://t.co/Aih5DJx5Dm via @Reuters,,$T $HOT $MAR working on Cuba deals ahead of Obama visit _url via,$T $HOT $MAR work on cuba deal ahead of obama visit _url via,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20254653657186406,0.05238391806795373,-0.1366687426475678,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,5.252739298865466,1.5539876232056589,6.748659656190175,1.449854173112555,7.184148890937483,1.3862943611198906,7.184148890937484,1.3862943611198906,23,13
1091,172,$RIG,,,"[9am,3pm)",,,,0.322,twitter,['First quarter is amazing'],.@emuziczone   $UYG $AIG $RIG $msft $mcd @MYOFFICES Stockwhisperer First quarter is amazing,,$UYG $AIG $RIG $msft $mcd Stockwhisperer 1st quarter is amazing,$UYG $AIG $RIG $msft $mcd stockwhisper 1st quarter is amaz,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.8,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.09203515327658973,0.23797661061518238,-0.1002698775171269,0.1,0.3,-0.125,0.125,-0.25,0.3333333333333333,0.3333333333333333,5.46506044284104,1.6309203402138226,6.8964668184857025,1.6094379124341003,6.8964668184857025,1.6094379124341003,6.8964668184857025,1.6094379124341003,8,23
1092,173,$KR,,,"[3pm,24pm)",,,,0.129,twitter,['$TFM will have a way to go price wise to compete with Kroger. $KR'],Whole foods $WFM may feel price competition but $TFM will have a way to go price wise to compete with Kroger. $KR https://t.co/XBxJVG94mx,,Whole foods $WFM may feel price competition but $TFM will have a way to go price wise to compete with Kroger $KR _url,whole food $WFM may feel price competit but $TFM will have a way to go price wise to compet with kroger $KR _url,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,-0.8174520794408702,0.013217078402878668,-0.11992249671303024,0.08695652173913043,0.7391304347826086,0.25,0.25,-0.125,0.18181818181818182,0.09090909090909091,5.709949136444826,1.4342702117960326,7.0693145008440785,1.197464341403082,7.184148890937483,1.0986122886681098,7.184148890937483,1.0986122886681098,6,6
1093,174,$HAR,,,"[3pm,24pm)",,,,0.45399999999999996,twitter,['Sector Stocks Leading Today'],Sector Stocks Leading Today: $DVN $APC $FTI $CPGX $CNX $HAR $WRK $LM $LNC $THC $MNK $DGX $MU $SYMC $AVGO $EXPE $DHI https://t.co/0SsgWYkl8p,,Sector Stocks Leading Today: $DVN $APC $FTI $CPGX $CNX $HAR $WRK $LM $LNC $THC $MNK $DGX $MU $SYMC $AVGO $EXPE $DHI _url,sector stock lead today: $DVN $APC $FTI $CPGX $CNX $HAR $WRK $LM $LNC $THC $MNK $DGX $MU $SYMC $AVGO $EXPE $DHI _url,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,-0.1649020829008374,0.024565773994879248,-0.12739602795654292,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,4.186373386295891,2.0867532325298184,5.8788098095845065,2.3978952727983707,5.980176086611547,2.3978952727983707,5.980176086611547,2.3978952727983707,42,34
1094,175,$AKAM,,,"[3pm,24pm)",,,,0.24100000000000002,twitter,['Will A Onetime Zombie Stock Rise Again?'],Akamai: Will A Onetime Zombie Stock Rise Again? https://t.co/YFqDoBcCr8 $AKAM,,Akamai: Will A Onetime Zombie Stock Rise Again? _url $AKAM,akamai: will A onetim zombi stock rise again? _url $AKAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.04698636772541731,0.13888312227527488,-0.084769220123175,0.1,0.4,0.25,0.25,0.0,0.3333333333333333,0.0,5.507369370598396,1.3710080178250281,7.391571947457092,1.2445624668869644,7.4740894689523225,1.1837498926291083,7.589613999045648,1.0986122886681098,35,34
1095,176,$AAPL,,,"[3pm,24pm)",,,,0.395,twitter,['iPhone SE Could Be Doing Better Than Expected'],Apple's iPhone SE Could Be Doing Better Than Expected via @forbes https://t.co/21SWqN43wm $AAPL @Localytics @Fiksu,,Aple's iPhone SE Could Be Doing Better Than Expected via _url $AAPL,aple' iphon SE could Be do better than expect via _url $AAPL,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3999999999999999,0.3999999999999999,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,-0.4295896477752411,0.03342329250570897,-0.09819389661615119,0.08333333333333333,0.75,0.875,0.875,0.0,0.2,0.0,5.400242842814399,1.3417474950758708,7.0467617068253485,1.2372417247800986,7.544562320366964,1.0986122886681098,7.589613999045648,1.0986122886681098,12,24
1096,177,$TJX,,,"[3pm,24pm)",,,,0.45799999999999996,twitter,['Now up to 200 stocks making new 52 week highs'],Now up to 200 stocks making new 52 week highs (BIG number) $T $TJX $FAST https://t.co/SJ55tvqfx4,,Now up to 200 stocks making new 52 week highs (BIG number) $T $TJX $FAST _url,now up to 200 stock make new 52 week high (big number) $T $TJX $FAST _url,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03861324475814876,0.09528752335478496,-0.05432150024219773,0.1875,0.4375,0.5,0.375,0.0,0.2857142857142857,0.0,4.491193232431261,1.6060566066429436,7.290040771690249,1.1966952139692821,7.589613999045649,1.0986122886681098,7.589613999045648,1.0986122886681098,4,11
1097,178,$AAPL,,,"[3pm,24pm)",,,,0.562,twitter,"['The Top 10 brands for #millennials - $AAPL is #1, and $FB is way off the list at #65.']","The Top 10 brands for #millennials - $AAPL is #1, and $FB is way off the list at #65. More: https://t.co/2IrrEpup7O https://t.co/HK94IURE4S",,The Top 10 brands for #milenials - $AAPL is #1 and $FB is way off the list at #65 More: _url _url,the top 10 brand for #mileni - $AAPL is #1 and $FB is way off the list at #65 more: _url _url,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.3999999999999999,0.3999999999999999,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,-0.37339976472216563,0.025396166355269534,-0.071206144903467,0.09090909090909091,0.6363636363636364,0.25,0.125,0.0,0.3333333333333333,0.0,4.795036496403763,1.774493427996775,6.919882305857511,1.2721783254802987,7.558424375345022,1.1207416788567082,7.58961399904565,1.0986122886681096,23,18
1098,179,$WDC,,,"[3pm,24pm)",,,,0.31,twitter,['looking tasty'],$WDC looking tasty...  and #Twerky,,$WDC looking tasty and #Twerky,$WDC look tasti and #twerki,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168777247249323,0.11341775655663966,-0.012109888589025064,0.4,0.2,0.375,0.375,0.0,0.5,0.0,4.976570116287537,1.3515990883779487,7.589613999045648,1.0986122886681098,7.589613999045648,1.0986122886681098,,,26,39
1099,180,$QQQ,,,"[9am,3pm)",,,,0.529,twitter,['Nice day rally!'],$AAPL $FB $AMZN $PG $MCD $GS $C $GE $UTX $SLB $XOM $GOOGL $AGN $WMT $QQQ $IWM $GILD $HON $JPM $DIS Nice day rally! https://t.co/Usct2NeWZh,,$AAPL $FB $AMZN $PG $MCD $GS $C $GE $UTX $SLB $XOM $GOOGL $AGN $WMT $QQQ $IWM $GILD $HON $JPM $DIS Nice day rally! _url,$AAPL $FB $AMZN $PG $MCD $GS $C $GE $UTX $SLB $XOM $GOOGL $AGN $WMT $QQQ $IWM $GILD $HON $JPM $DIS nice day rally! _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0.6000000000000001,0.6000000000000001,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.08975157428551628,0.08753719465780896,-0.071206144903467,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,3.867481338538041,1.5750502218184277,5.7978545298175925,2.5649493574615367,5.7978545298175925,2.5649493574615367,5.7978545298175925,2.5649493574615367,26,3
